FechaAnalisis	Modelo	ArchivoJSON	EstadoJSON	ArchivoTitulosSinClickbait	EstadoTitulosSinClickbait	Link	Periódico	Fecha	Titular	Título	Subtítulo	Categoría	cb	cb_score	cb_label	TituloSinClickbait	Motivo	RespuestaAgente
2026-05-22T15:22:39	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\ABC.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\ABC.json	no aplica: la noticia no es clickbait	https://www.abc.es/espana/andalucia/cordoba/cordoba-cf/cordoba-reinventarse-cara-partido-ante-eibar-20260522143611-nts.html	ABC	2026-05-22	El Córdoba CF tendrá que reinventarse de cara al partido ante el Eibar por sus nueve bajas	El Córdoba CF tendrá que reinventarse de cara al partido ante el Eibar por sus nueve bajas	Ania no podrá contar con Rubén Alves, Trilli, Albarrán, Alberto del Moral, Adilson, Xavi Sintes y Fomeyem, además de los sancionados Carracedo y Requena	Nacional	False	0.92	NO Clickbait		El titular informa de forma concreta la necesidad de adaptación del equipo por nueve bajas, sin exageración ni promesas vagas.	Veredicto: NO CLICKBAIT | Confianza: 0.92 | Título sin clickbait: — | Motivo: El titular informa de forma concreta la necesidad de adaptación del equipo por nueve bajas, sin exageración ni promesas vagas.
2026-05-22T15:23:29	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\ABC.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\ABC.json	no aplica: la noticia no es clickbait	https://www.abc.es/espana/castilla-la-mancha/serrania-cuenca-aumenta-poblacion-2019-suma-1239-20260522150732-nt.html	ABC	2026-05-22	La Serranía de Cuenca aumenta un 6% su población desde 2019 y suma 1.239 habitantes más	La Serranía de Cuenca aumenta un 6% su población desde 2019 y suma 1.239 habitantes más	La provincia de Cuenca lidera el crecimiento de nacimientos consolidando un futuro prometedor	Nacional	False	0.95	NO Clickbait		El titular es informativo, cuantifica el aumento poblacional y coincide con los datos del contenido sin exageración ni promesas vagas.	Veredicto: NO CLICKBAIT | Confianza: 0.95 | Título sin clickbait: | Motivo: El titular es informativo, cuantifica el aumento poblacional y coincide con los datos del contenido sin exageración ni promesas vagas.
2026-05-22T15:24:02	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\ABC.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\ABC.json	no aplica: la noticia no es clickbait	https://www.abc.es/espana/comunidad-valenciana/comisionado-dana-titulo-falso-20260522135656-nt.html	ABC	2026-05-22	El excomisionado de la dana alega que atribuyó su título falso a un error cuando supo de él en 2015	El excomisionado de la dana alega que atribuyó su título falso a un error cuando supo de él en 2015	José María Ángel declara ante el juez que no advirtió a la Diputación de Valencia al confundirlo con otro diploma de su expediente y que desconoce el origen del mismo	Nacional	False	0.92	NO Clickbait		El titular describe de forma concreta el argumento del excomisionado sin exageración ni promesas vagas, y coincide con el contenido de la noticia.	Veredicto: NO CLICKBAIT | Confianza: 0.92 | Título sin clickbait: (no procede) | Motivo: El titular informa de forma concreta que el excomisionado atribuye el título falso a un error, sin exageración ni promesas vagas, y refleja fielmente el contenido de la noticia.
2026-05-22T15:24:45	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\ABC.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\ABC.json	no aplica: la noticia no es clickbait	https://www.abc.es/espana/baleares/baleares-recurrira-ante-supremo-regularizacion-extraordinaria-inmigrantes-20260522150637-nt.html	ABC	2026-05-22	Baleares recurrirá ante el Supremo la regularización y pedirá su suspensión cautelar	Baleares recurrirá ante el Supremo la regularización y pedirá su suspensión cautelar	El Govern de Marga Prohens alerta del impacto sobre la sanidad, la educación y la atención a menores y denuncia que el Estado ha impulsado la medida «sin consenso» ni memoria económica	Nacional	False	0.94	NO Clickbait		El titular es informativo y describe la acción del Govern sin exageración ni promesas vagas; coincide con el contenido.	Veredicto: NO CLICKBAIT | Confianza: 0.94 | Título sin clickbait: — | Motivo: El titular es informativo y describe la acción del Govern sin exageración ni promesas vagas; coincide con el contenido.
2026-05-22T15:25:21	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\ABC.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\ABC.json	no aplica: la noticia no es clickbait	https://www.abc.es/espana/castilla-leon/feria-libro-valladolid-rendira-homenaje-escritor-gustavo-20260522131208-nt.html	ABC	2026-05-22	La Feria del Libro de Valladolid rendirá homenaje al escritor Gustavo Martín Garzo	La Feria del Libro de Valladolid rendirá homenaje al escritor Gustavo Martín Garzo	La programación prevé un centenar de actividades y a ella se asomarán el dramaturgo Alberto Conejero, el director de ABC, Julián Quirós, o las autoras Karina Sainz-Borgo y Care Santos	Nacional	False	0.95	NO Clickbait		El titular es informativo y describe fielmente el contenido sin exageración ni promesas vagas.	Veredicto: NO CLICKBAIT | Confianza: 0.95 | Título sin clickbait: | Motivo: El titular es informativo y describe fielmente el contenido sin exageración ni promesas vagas.
2026-05-22T15:25:57	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\ABC.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\ABC.json	no aplica: la noticia no es clickbait	https://www.abc.es/espana/castilla-leon/vox-exige-athletic-bilbao-elimine-nueva-camiseta-20260522133132-nt.html	ABC	2026-05-22	Vox exige que el Athletic de Bilbao elimine de su nueva camiseta el mapa del País Vasco que incluye Treviño	Vox exige que el Athletic de Bilbao elimine de su nueva camiseta el mapa del País Vasco que incluye Treviño	El Grupo Parlamentario en las Cortes de Castilla y León presenta una denuncia ante el CSD para que el conjunto vasco no estrene la equipación ante el Real Madrid	Nacional	False	0.94	NO Clickbait		El titular es informativo y describe la demanda de Vox sin exageración ni promesas vagas, coincidiendo con el contenido de la noticia.	Veredicto: NO CLICKBAIT | Confianza: 0.94 | Título sin clickbait: — | Motivo: El titular informa de forma clara y concreta la exigencia de Vox al Athletic de Bilbao, sin exageración, suspense o promesas vagas, y coincide con el contenido de la noticia.
2026-05-22T15:26:47	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\ABC.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\ABC.json	no aplica: la noticia no es clickbait	https://www.abc.es/espana/castilla-la-mancha/toledo/pueblos/turleque-estrena-pistas-deportivas-portatiles-junto-alumnos-20260522145526-nt.html	ABC	2026-05-22	Turleque estrena pistas deportivas portátiles junto a alumnos del CEIP 'Fernán González'	Turleque estrena pistas deportivas portátiles junto a alumnos del CEIP 'Fernán González'	«Nacen con vocación de servicio para los ayuntamientos, de manera que puedan utilizarlas en eventos, jornadas y actividades deportivas», ha dicho la diputada de Deportes	Nacional	False	0.96	NO Clickbait		El titular es descriptivo y coincide con el contenido; informa de forma clara que Turleque estrena pistas deportivas portátiles con la participación de alumnos, sin exageración ni promesas vagas.	Veredicto: NO CLICKBAIT | Confianza: 0.96 | Motivo: El titular es descriptivo y coincide con el contenido; informa de forma clara que Turleque estrena pistas deportivas portátiles con la participación de alumnos, sin exageración ni promesas vagas.
2026-05-22T15:27:29	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\ABC.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\ABC.json	no aplica: la noticia no es clickbait	https://www.abc.es/espana/andalucia/cordoba/empresa-vinculada-lucena-pago-20000-euros-agencia-20260522145520-nts.html	ABC	2026-05-22	Una empresa vinculada a Lucena pagó más de 20.000 euros a la agencia de las hijas de Zapatero, según el juez	Una empresa vinculada a Lucena pagó más de 20.000 euros a la agencia de las hijas de Zapatero, según el juez	El auto del caso Plus Ultra sitúa a Agropecuaria Lucena en la presunta red investigada por tráfico de influencias, falsedad documental y blanqueo de capitales	Nacional	False	0.94	NO Clickbait		El titular informa de forma concreta y proporcional al contenido, sin exageración ni promesas vagas.	Veredicto: NO CLICKBAIT | Confianza: 0.94 | Título sin clickbait: (no procede) | Motivo: El titular informa de forma concreta y proporcional al contenido, sin exageración ni promesas vagas.
2026-05-22T15:27:55	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\ABC.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\ABC.json	no aplica: la noticia no es clickbait	https://www.abc.es/espana/juez-zapatero-pide-fiscalia-acusaciones-alegaciones-decidir-20260522142500-nt.html	ABC	2026-05-22	El juez del caso Zapatero pide a la Fiscalía y las acusaciones sus alegaciones para decidir si las unifica	El juez del caso Zapatero pide a la Fiscalía y las acusaciones sus alegaciones para decidir si las unifica	José Luis Calama ha permitido personarse en el caso Plus Ultra hasta el momento a Partido Popular, Vox y Hazte Oír	Nacional	False	0.94	NO Clickbait		El titular describe de forma concreta la acción del juez sin exageración ni promesas vagas, y coincide con el contenido de la noticia.	Veredicto: NO CLICKBAIT | Confianza: 0.94 | Título sin clickbait: — | Motivo: El titular describe de forma concreta la acción del juez sin exageración ni promesas vagas, y coincide con el contenido de la noticia.
2026-05-22T15:28:37	openai/gpt-oss-120b:free	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\data\ABC.json	añadida	C:\Users\marti\Documents\Codigo-Master-Datos\NLP\ProyectoNLP\ProyectoNLP\agente\titulos_sin_clickbait\ABC.json	no aplica: la noticia no es clickbait	https://www.abc.es/espana/andalucia/cordoba/cordoba-cf/ania-ambicioso-futuro-cordoba-club-creciendo-proxima-20260522142759-nts.html	ABC	2026-05-22	Ania, ambicioso con el futuro del Córdoba CF: «El club está creciendo y para la próxima temporada se intentará dar un paso más»	Ania, ambicioso con el futuro del Córdoba CF: «El club está creciendo y para la próxima temporada se intentará dar un paso más»	El preparador blanquiverde cataloga como «notable» la temporada, aunque centra todos sus esfuerzos en la cita ante el Eibar	Nacional	False	0.92	NO Clickbait		El titular es informativo y refleja fielmente el contenido de la entrevista sin exageración ni promesas vagas.	Veredicto: NO CLICKBAIT | Confianza: 0.92 | Título sin clickbait: — | Motivo: El titular es informativo y refleja fielmente el contenido de la entrevista sin exageración ni promesas vagas.
